fold_id,params,vol_threshold,direction_threshold,coverage,validation_macro_f1,test_accuracy,test_macro_f1,test_precision_macro,test_recall_macro,test_f1_bull,test_f1_bear,test_precision_bull,test_recall_bull,test_bull_prediction_rate
1,"{""colsample_bytree"": 0.7, ""gamma"": 1, ""learning_rate"": 0.01, ""max_depth"": 3, ""min_child_weight"": 30, ""n_estimators"": 300, ""reg_alpha"": 0.1, ""reg_lambda"": 3.0, ""subsample"": 0.8}",0.325,0.45,0.2713936430317848,0.4895455288135425,0.5705705705705706,0.5679366317947974,0.5688758934372969,0.5699926632428467,0.6016713091922006,0.5342019543973942,0.631578947368421,0.574468085106383,0.5135135135135135
1,"{""colsample_bytree"": 0.85, ""gamma"": 1, ""learning_rate"": 0.01, ""max_depth"": 3, ""min_child_weight"": 15, ""n_estimators"": 300, ""reg_alpha"": 0, ""reg_lambda"": 1.0, ""subsample"": 0.8}",0.325,0.475,0.2713936430317848,0.4892034896746221,0.5285285285285285,0.5285115209451233,0.5384063305115937,0.5382795304475422,0.525679758308157,0.5313432835820896,0.6083916083916084,0.4627659574468085,0.4294294294294294
1,"{""colsample_bytree"": 0.85, ""gamma"": 1, ""learning_rate"": 0.01, ""max_depth"": 3, ""min_child_weight"": 15, ""n_estimators"": 300, ""reg_alpha"": 0, ""reg_lambda"": 3.0, ""subsample"": 0.8}",0.325,0.45,0.2713936430317848,0.4955466809853011,0.5585585585585585,0.5539081224426563,0.554015816585649,0.5546221570066031,0.5994550408719346,0.5083612040133779,0.6145251396648045,0.5851063829787234,0.5375375375375375
1,"{""colsample_bytree"": 0.85, ""gamma"": 1, ""learning_rate"": 0.01, ""max_depth"": 3, ""min_child_weight"": 15, ""n_estimators"": 300, ""reg_alpha"": 0.1, ""reg_lambda"": 1.0, ""subsample"": 0.8}",0.325,0.45,0.2713936430317848,0.4970657119914347,0.5555555555555556,0.5487143798989085,0.5486614000438885,0.5488077769625825,0.6042780748663101,0.4931506849315068,0.6075268817204301,0.601063829787234,0.5585585585585585
1,"{""colsample_bytree"": 0.85, ""gamma"": 1, ""learning_rate"": 0.01, ""max_depth"": 3, ""min_child_weight"": 15, ""n_estimators"": 300, ""reg_alpha"": 0.1, ""reg_lambda"": 3.0, ""subsample"": 0.8}",0.325,0.45,0.2713936430317848,0.49589580565572217,0.5735735735735735,0.566342626559061,0.566342626559061,0.566342626559061,0.6223404255319149,0.5103448275862069,0.6223404255319149,0.6223404255319149,0.5645645645645646
1,"{""colsample_bytree"": 0.85, ""gamma"": 1, ""learning_rate"": 0.01, ""max_depth"": 3, ""min_child_weight"": 30, ""n_estimators"": 300, ""reg_alpha"": 0, ""reg_lambda"": 1.0, ""subsample"": 0.8}",0.325,0.425,0.2713936430317848,0.46903366862453644,0.5525525525525525,0.4597746202841744,0.514452296819788,0.5075018341892884,0.6836518046709129,0.2358974358974359,0.568904593639576,0.8563829787234043,0.8498498498498499
1,"{""colsample_bytree"": 0.85, ""gamma"": 1, ""learning_rate"": 0.01, ""max_depth"": 3, ""min_child_weight"": 30, ""n_estimators"": 300, ""reg_alpha"": 0, ""reg_lambda"": 3.0, ""subsample"": 0.8}",0.325,0.5,0.2713936430317848,0.46739238779739267,0.5165165165165165,0.5044322225816887,0.5559139784946237,0.5457813646368306,0.42704626334519574,0.5818181818181818,0.6451612903225806,0.3191489361702128,0.27927927927927926
1,"{""colsample_bytree"": 0.85, ""gamma"": 1, ""learning_rate"": 0.01, ""max_depth"": 3, ""min_child_weight"": 30, ""n_estimators"": 300, ""reg_alpha"": 0.1, ""reg_lambda"": 1.0, ""subsample"": 0.8}",0.325,0.425,0.2713936430317848,0.4766171027040592,0.5675675675675675,0.48549356223175966,0.5441137998691955,0.5247432134996332,0.6909871244635193,0.28,0.579136690647482,0.8563829787234043,0.8348348348348348
1,"{""colsample_bytree"": 0.85, ""gamma"": 1, ""learning_rate"": 0.01, ""max_depth"": 3, ""min_child_weight"": 30, ""n_estimators"": 300, ""reg_alpha"": 0.1, ""reg_lambda"": 3.0, ""subsample"": 0.8}",0.325,0.425,0.2713936430317848,0.4699489093251588,0.5555555555555556,0.4904887933173435,0.5270092226613966,0.518048422597212,0.672566371681416,0.308411214953271,0.5757575757575758,0.8085106382978723,0.7927927927927928
1,"{""colsample_bytree"": 0.7, ""gamma"": 1, ""learning_rate"": 0.02, ""max_depth"": 3, ""min_child_weight"": 15, ""n_estimators"": 300, ""reg_alpha"": 0, ""reg_lambda"": 1.0, ""subsample"": 0.8}",0.325,0.425,0.2713936430317848,0.520748151370161,0.5735735735735735,0.5391587400592547,0.5564607723222086,0.5474137931034483,0.6650943396226415,0.4132231404958678,0.597457627118644,0.75,0.7087087087087087
