timestamp,corr_sol_btc_168h,corr_sol_eth_168h,beta_sol_btc_168h,beta_sol_eth_168h
2024-02-09 02:00:00+00:00,0.7384240552329607,0.6574538361864681,1.4341446194994492,1.287934453868692
2024-02-09 03:00:00+00:00,0.7420458974825859,0.6607887091704914,1.444922012637101,1.3009084303808771
2024-02-09 04:00:00+00:00,0.7417332952786407,0.6611024331449242,1.4434850552695109,1.3019560662768992
2024-02-09 05:00:00+00:00,0.7424062937443151,0.6622748958596335,1.4371719671712788,1.3065892620128852
2024-02-09 06:00:00+00:00,0.7443388883004518,0.6623345786935529,1.4338464168690679,1.3006135142850337
2024-02-09 07:00:00+00:00,0.7537836234702961,0.6645281002759386,1.4466156582946266,1.2981758708880764
2024-02-09 08:00:00+00:00,0.7545079622645197,0.6672990705614485,1.4242941667988729,1.282532376772433
2024-02-09 09:00:00+00:00,0.7564227882828797,0.6707571855660496,1.433386099589594,1.2914217286504752
2024-02-09 10:00:00+00:00,0.7552064790433917,0.67652156001557,1.4111046966802652,1.287191987757116
2024-02-09 11:00:00+00:00,0.750981566081432,0.6684303962968661,1.3850042169637347,1.2403710871762494
2024-02-09 12:00:00+00:00,0.7491487744884051,0.6633141177388896,1.3774160550785148,1.225199774628008
2024-02-09 13:00:00+00:00,0.7337641745204888,0.642176380796391,1.3235388621756712,1.1631168218681662
2024-02-09 14:00:00+00:00,0.7372970662593965,0.6494551785983839,1.3147575073519815,1.1666472985819845
2024-02-09 15:00:00+00:00,0.7248869729973603,0.632098561950248,1.2869171043752088,1.1280083967266823
2024-02-09 16:00:00+00:00,0.7236115764664254,0.6313918299660823,1.273455463927358,1.1175364793180962
2024-02-09 17:00:00+00:00,0.7157867298438376,0.6267658960518129,1.2505199137268315,1.110205675338152
2024-02-09 18:00:00+00:00,0.7130172749140955,0.6271790219733476,1.246657030796475,1.11172745088655
2024-02-09 19:00:00+00:00,0.7137863846970866,0.6304318158524882,1.2521776156941784,1.1113408584758773
2024-02-09 20:00:00+00:00,0.7127624777596919,0.6297324090163607,1.2517052914179196,1.1096743461202234
2024-02-09 21:00:00+00:00,0.6517943201552684,0.6171333763097967,1.2405200970838222,1.1730866798808648
2024-02-09 22:00:00+00:00,0.6531157555220225,0.6159325242532038,1.2407317533179405,1.1746951445638225
2024-02-09 23:00:00+00:00,0.6559467324214805,0.6194151342987623,1.2489054951723644,1.183052716083869
2024-02-10 00:00:00+00:00,0.6537631810767255,0.6207464790764894,1.244397572740638,1.1863862230011986
2024-02-10 01:00:00+00:00,0.6567983550224878,0.628633329425948,1.254415425827998,1.2103457399560327
2024-02-10 02:00:00+00:00,0.6556351613587982,0.6288407545298885,1.2513897634122917,1.2085068793383436
2024-02-10 03:00:00+00:00,0.6522010984155089,0.628278667511812,1.2543239104318529,1.2158044473449596
2024-02-10 04:00:00+00:00,0.6514992233009395,0.6303472322060939,1.254209441815984,1.2189112508448254
2024-02-10 05:00:00+00:00,0.6529771158660995,0.6303568706878865,1.254857146737606,1.2176170766613361
2024-02-10 06:00:00+00:00,0.6475385428789063,0.6259990013532827,1.2527608852978411,1.2167826858602155
2024-02-10 07:00:00+00:00,0.6453263899720879,0.6232999853924627,1.2409270339179772,1.207890363950148
2024-02-10 08:00:00+00:00,0.6457452170121418,0.6241909233239411,1.2420277130981565,1.2076423776301688
